timestamp,db_temp,rh,wind_spd,month
2018-01-01 00:30:00,32.0,78,11.408394,1
2018-01-01 01:30:00,30.2,78,11.408394,1
2018-01-01 02:30:00,30.2,78,11.408394,1
2018-01-01 03:30:00,28.4,78,9.171454,1
2018-01-01 04:30:00,26.6,77,12.750558000000002,1
2018-01-01 05:30:00,26.6,77,10.289924,1
2018-01-01 06:30:00,26.6,71,12.750558000000002,1
2018-01-01 07:30:00,26.6,71,9.171454,1
2018-01-01 08:30:00,26.6,71,9.171454,1
2018-01-01 09:30:00,24.8,77,9.171454,1
2018-01-01 10:30:00,24.8,77,6.934514000000001,1
2018-01-01 11:30:00,24.8,77,6.934514000000001,1
2018-01-01 12:30:00,26.6,71,6.934514000000001,1
2018-01-01 13:30:00,26.6,71,4.697574,1
2018-01-01 14:30:00,26.6,71,4.697574,1
2018-01-01 15:30:00,26.6,71,4.697574,1
2018-01-01 16:30:00,26.6,71,4.697574,1
2018-01-01 17:30:00,26.6,71,5.816044000000001,1
2018-01-01 18:30:00,26.6,65,4.697574,1
2018-01-01 19:30:00,21.2,84,0.0,1
2018-01-01 20:30:00,17.6,92,0.0,1
2018-01-01 21:30:00,17.6,92,0.0,1
2018-01-01 22:30:00,17.6,92,0.0,1
2018-01-01 23:30:00,17.6,92,0.0,1
2018-01-02 00:30:00,17.6,92,3.35541,1
2018-01-02 01:30:00,19.4,92,0.0,1
2018-01-02 02:30:00,19.4,92,0.0,1
2018-01-02 03:30:00,19.4,92,0.0,1
2018-01-02 04:30:00,21.2,92,0.0,1
2018-01-02 05:30:00,21.2,92,0.0,1
2018-01-02 06:30:00,21.2,92,0.0,1
2018-01-02 07:30:00,19.4,100,0.0,1
2018-01-02 08:30:00,19.4,100,0.0,1
2018-01-02 09:30:00,19.4,100,4.697574,1
2018-01-02 10:30:00,19.4,92,0.0,1
2018-01-02 11:30:00,21.2,92,0.0,1
2018-01-02 12:30:00,23.0,92,0.0,1
2018-01-02 13:30:00,21.2,92,0.0,1
2018-01-02 14:30:00,19.4,92,0.0,1
2018-01-02 15:30:00,19.4,92,0.0,1
2018-01-02 16:30:00,17.6,92,3.35541,1
2018-01-02 17:30:00,19.4,92,3.35541,1
2018-01-02 18:30:00,18.86,97,3.35541,1
2018-01-02 19:30:00,19.4,100,3.35541,1
2018-01-02 20:30:00,19.4,100,0.0,1
2018-01-02 21:30:00,19.4,92,0.0,1
2018-01-02 22:30:00,19.4,92,0.0,1
2018-01-02 23:30:00,19.4,92,5.816044000000001,1
2018-01-03 00:30:00,21.2,92,5.816044000000001,1
2018-01-03 01:30:00,20.12,97,2.9080220000000003,1
2018-01-03 02:30:00,19.4,100,0.0,1
2018-01-03 03:30:00,21.2,92,0.0,1
2018-01-03 04:30:00,21.2,92,0.0,1
2018-01-03 05:30:00,19.4,92,3.35541,1
2018-01-03 06:30:00,19.4,92,0.0,1
2018-01-03 07:30:00,19.4,92,0.0,1
2018-01-03 08:30:00,19.4,84,0.0,1
2018-01-03 09:30:00,17.6,92,0.0,1
2018-01-03 10:30:00,19.4,92,0.0,1
2018-01-03 11:30:00,21.2,92,0.0,1
2018-01-03 12:30:00,23.0,92,0.0,1
2018-01-03 13:30:00,24.8,84,0.0,1
2018-01-03 14:30:00,21.2,100,0.0,1
2018-01-03 15:30:00,21.2,92,0.0,1
2018-01-03 16:30:00,21.2,92,0.0,1
2018-01-03 17:30:00,24.8,84,0.0,1
